instru,n,household_log_income,family_log_income_n,coef,se,boot_se
+ mun. char.,646,10.5318463299017,9.61888030367059,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.5273347309956,9.62852731640514,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.5301257235022,9.68987096221534,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.6153596182266,9.75985403598507,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.5877495928743,9.77229604162149,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.6540054147454,9.78567168991363,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.6149254857207,9.8268816046202,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.617368139943,9.85654414517568,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.7178859073866,9.90282143007834,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.720695999971,9.96734550134321,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.7585316735009,10.0427749248981,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.8109911243539,10.1403500381591,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.816308126105,10.2060154482057,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.8687364343954,10.356927944533,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.9442856319345,10.4651573554101,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,647,10.2119347071076,9.09629236765369,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,647,10.3058382535368,9.28861167502423,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,647,10.5481649267476,9.66957367094479,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,647,10.6231553468872,9.79917950563113,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,647,10.6173611704688,9.8868374266763,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,647,10.6649433676581,9.93442403086975,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.1144292665914,8.96040170268496,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.2286441301907,9.13579879996905,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.2578653419555,9.22073855103829,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.3999089219727,9.42399786499709,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.4194256552371,9.4866168374016,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.4601693514499,9.54889416894371,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.5303010515771,9.59887738304322,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.5521432532714,9.65913641118246,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.5902103299126,9.72333118163488,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.7229651987694,9.98493058746468,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.7681242009501,10.111356187687,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,648,10.8058248985726,10.3145720510173,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,649,10.40887547243,9.35717134135456,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,649,10.5171606381844,9.56904887951877,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,652,11.0689791878835,10.7126441961302,0.527499342222813,0.00798030267570739,0.0118814146590341
Education,82,10.7223743942302,10.5888894738567,0.679521523640148,0.0113071332340676,0.014938010808183
Education,115,10.4355526647647,9.31022973460491,0.679521523640148,0.0113071332340676,0.014938010808183
Education,179,10.3006789222176,9.47624403781046,0.679521523640148,0.0113071332340676,0.014938010808183
Education,187,10.2152688082582,8.99462975507977,0.679521523640148,0.0113071332340676,0.014938010808183
Education,190,10.4460957534297,9.49003394164483,0.679521523640148,0.0113071332340676,0.014938010808183
Education,192,10.317112329135,9.37006209249214,0.679521523640148,0.0113071332340676,0.014938010808183
Education,212,10.3392866391633,9.56759436982204,0.679521523640148,0.0113071332340676,0.014938010808183
Education,241,10.4321433087168,9.31022973460491,0.679521523640148,0.0113071332340676,0.014938010808183
Education,285,10.6784243590698,9.93107836197213,0.679521523640148,0.0113071332340676,0.014938010808183
Education,288,10.5018171836687,9.63772817080328,0.679521523640148,0.0113071332340676,0.014938010808183
Education,297,10.5404111497389,9.64065274419366,0.679521523640148,0.0113071332340676,0.014938010808183
Education,312,10.7305303106063,10.0031239383498,0.679521523640148,0.0113071332340676,0.014938010808183
Education,315,10.4032921172151,9.57089609333404,0.679521523640148,0.0113071332340676,0.014938010808183
Education,341,10.3404417461692,9.50234170142202,0.679521523640148,0.0113071332340676,0.014938010808183
Education,341,10.4703702427573,9.6083619811729,0.679521523640148,0.0113071332340676,0.014938010808183
Education,350,10.3816752635022,9.50233533533938,0.679521523640148,0.0113071332340676,0.014938010808183
Education,356,10.4283618047749,9.61992693412224,0.679521523640148,0.0113071332340676,0.014938010808183
Education,373,10.3253983965007,9.43347430187372,0.679521523640148,0.0113071332340676,0.014938010808183
Education,386,10.4482352435113,9.51641732261612,0.679521523640148,0.0113071332340676,0.014938010808183
Education,393,10.4910342745515,9.65397098171342,0.679521523640148,0.0113071332340676,0.014938010808183
Education,399,10.5760210689611,9.74832787183868,0.679521523640148,0.0113071332340676,0.014938010808183
Education,407,10.299742184956,9.44019962891584,0.679521523640148,0.0113071332340676,0.014938010808183
Education,429,10.5917295432789,9.68403397702844,0.679521523640148,0.0113071332340676,0.014938010808183
Education,450,10.6562220663311,9.82416715948567,0.679521523640148,0.0113071332340676,0.014938010808183
Education,457,10.3497886938215,9.38338870615941,0.679521523640148,0.0113071332340676,0.014938010808183
Education,457,10.6422773011494,9.65216612055375,0.679521523640148,0.0113071332340676,0.014938010808183
Education,459,10.3915443144655,9.53119337548104,0.679521523640148,0.0113071332340676,0.014938010808183
Education,487,10.9379906502091,10.2869057488872,0.679521523640148,0.0113071332340676,0.014938010808183
Education,496,10.3157200693812,9.37415501080258,0.679521523640148,0.0113071332340676,0.014938010808183
Education,523,10.386485616796,9.45843363892991,0.679521523640148,0.0113071332340676,0.014938010808183
Education,527,10.4729824097843,9.44481468808045,0.679521523640148,0.0113071332340676,0.014938010808183
Education,529,10.2070794963533,9.37006209249214,0.679521523640148,0.0113071332340676,0.014938010808183
Education,538,10.2286735805012,8.99462975507977,0.679521523640148,0.0113071332340676,0.014938010808183
Education,542,10.580156530398,9.68850188887384,0.679521523640148,0.0113071332340676,0.014938010808183
Education,542,10.6267879615111,9.88708596729696,0.679521523640148,0.0113071332340676,0.014938010808183
Education,543,10.8330352563859,10.0287305744361,0.679521523640148,0.0113071332340676,0.014938010808183
Education,549,10.2162453613182,9.21422755504079,0.679521523640148,0.0113071332340676,0.014938010808183
Education,554,10.6116869968967,9.71172427076877,0.679521523640148,0.0113071332340676,0.014938010808183
Education,565,10.4521777989943,9.47813920569271,0.679521523640148,0.0113071332340676,0.014938010808183
Education,573,10.5961527184775,9.77025451981244,0.679521523640148,0.0113071332340676,0.014938010808183
Education,575,10.5123566315635,9.62079884990252,0.679521523640148,0.0113071332340676,0.014938010808183
Education,580,10.8809687517696,10.2349909375249,0.679521523640148,0.0113071332340676,0.014938010808183
Education,582,10.3093358333686,9.3964613555372,0.679521523640148,0.0113071332340676,0.014938010808183
Education,582,10.6771343680225,9.78941751824825,0.679521523640148,0.0113071332340676,0.014938010808183
Education,589,10.6480497178898,9.88364971936474,0.679521523640148,0.0113071332340676,0.014938010808183
Education,598,10.8257380001996,10.1477425082543,0.679521523640148,0.0113071332340676,0.014938010808183
Education,605,10.3347136247283,9.51074798740508,0.679521523640148,0.0113071332340676,0.014938010808183
Education,608,10.6461227584077,9.84229092500552,0.679521523640148,0.0113071332340676,0.014938010808183
Education,608,10.6145157656783,9.91853347502907,0.679521523640148,0.0113071332340676,0.014938010808183
Education,609,10.598872841408,9.65867877761043,0.679521523640148,0.0113071332340676,0.014938010808183
Education,620,10.7508629303682,10.0540110140849,0.679521523640148,0.0113071332340676,0.014938010808183
Education,627,10.8805984418948,10.1952139509374,0.679521523640148,0.0113071332340676,0.014938010808183
Education,632,10.6543729011039,9.86907313476294,0.679521523640148,0.0113071332340676,0.014938010808183
Education,641,10.6152619734412,9.68943673780723,0.679521523640148,0.0113071332340676,0.014938010808183
Education,653,10.6880291156511,9.80728879587596,0.679521523640148,0.0113071332340676,0.014938010808183
Education,664,10.803931975773,10.102728120389,0.679521523640148,0.0113071332340676,0.014938010808183
Education,667,10.2710098267275,9.12333019650531,0.679521523640148,0.0113071332340676,0.014938010808183
Education,680,10.6281517955671,9.81673898579218,0.679521523640148,0.0113071332340676,0.014938010808183
Education,682,10.7929832051415,10.0822039807151,0.679521523640148,0.0113071332340676,0.014938010808183
Education,685,10.7474533698077,9.93375956644611,0.679521523640148,0.0113071332340676,0.014938010808183
Education,710,10.9643012609539,10.2732694873728,0.679521523640148,0.0113071332340676,0.014938010808183
Education,715,10.597282913808,9.7619342323212,0.679521523640148,0.0113071332340676,0.014938010808183
Education,717,10.509880583023,9.55971580639381,0.679521523640148,0.0113071332340676,0.014938010808183
Education,724,10.6953057465565,9.90293628380487,0.679521523640148,0.0113071332340676,0.014938010808183
Education,727,10.4661558970656,9.62163185511504,0.679521523640148,0.0113071332340676,0.014938010808183
Education,742,10.5954199914819,9.72613821785665,0.679521523640148,0.0113071332340676,0.014938010808183
Education,745,10.6204249415634,9.74109833448551,0.679521523640148,0.0113071332340676,0.014938010808183
Education,751,10.5120815468878,9.56560557061282,0.679521523640148,0.0113071332340676,0.014938010808183
Education,799,10.5853920891842,9.69720379993625,0.679521523640148,0.0113071332340676,0.014938010808183
Education,814,10.426662550938,9.5301862015414,0.679521523640148,0.0113071332340676,0.014938010808183
Education,827,10.4040402456856,9.52034750887593,0.679521523640148,0.0113071332340676,0.014938010808183
Education,841,10.6499393998554,9.86617343198914,0.679521523640148,0.0113071332340676,0.014938010808183
Education,853,10.5941060284311,9.78825704027143,0.679521523640148,0.0113071332340676,0.014938010808183
Education,872,10.7789418562872,10.02496092037,0.679521523640148,0.0113071332340676,0.014938010808183
Education,873,10.5018403525894,9.56491965882426,0.679521523640148,0.0113071332340676,0.014938010808183
Education,876,10.3547036942391,9.47607799526479,0.679521523640148,0.0113071332340676,0.014938010808183
Education,883,10.455909546104,9.64053133995752,0.679521523640148,0.0113071332340676,0.014938010808183
Education,934,10.315186934056,9.32921772583,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1014,10.5331478890628,9.57096981785033,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1053,10.5116298614588,9.65844748599224,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1104,10.5507726332102,9.66821405150831,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1129,10.5199450664033,9.63076332358112,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1130,10.3195021366541,9.40120920076311,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1132,10.4085751028426,9.46125297110901,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1216,10.3790909944876,9.4934546222782,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1216,10.4590754484687,9.542036734215,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1268,10.7516053544195,9.99291036662628,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1365,10.4359646757237,9.48240076912737,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1392,10.9922964623545,10.3477654585625,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1742,10.0716622513986,8.87075199005906,0.679521523640148,0.0113071332340676,0.014938010808183
Education,1833,10.2444326618297,9.32921772583,0.679521523640148,0.0113071332340676,0.014938010808183
Education,2315,10.218242219894,9.32921772583,0.679521523640148,0.0113071332340676,0.014938010808183
Education,3334,10.119888659213,9.32921772583,0.679521523640148,0.0113071332340676,0.014938010808183
